Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
4771,4020,333,333,4771,166,166,4771
4833,3417,333,333,4833,166,166,4833
7121,3618,333,333,7121,166,166,7121
4532,3417,333,333,4532,166,166,4532
4325,3423,333,333,4325,166,166,4325
4931,3417,333,333,4931,166,166,4931
5241,3823,333,333,5241,166,166,5241
4431,3618,333,333,4431,166,165,4431
4450,2814,333,333,4450,166,166,4450
4988,3819,333,333,4988,166,166,4988
4182,3216,333,333,4182,166,165,4182
5441,3015,333,333,5441,166,165,5441
4456,3216,333,333,4456,166,166,4456
4388,2613,333,333,4388,166,166,4388
4221,3235,333,333,4221,166,165,4221
4782,3015,333,333,4782,166,166,4782
5692,3618,333,333,5692,166,165,5692
4572,3618,333,333,4572,166,166,4572
4323,2625,333,333,4323,166,166,4323
4209,4221,333,333,4209,166,166,4209
7094,3819,333,333,7094,166,165,7094
4783,2437,333,333,4783,166,166,4783
4127,3216,333,333,4127,166,164,4127
4389,2613,333,333,4389,166,166,4389
4166,3216,333,333,4166,166,166,4166
5034,2814,333,333,5034,166,166,5034
5150,3417,333,333,5150,166,166,5150
4394,4082,333,333,4394,166,164,4394
4432,3619,333,333,4432,166,166,4432
5115,3417,333,333,5115,166,164,5115
