Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
27172,233,4444,4444,27172,3555,3553,0
26826,146,4444,4444,26826,3555,3554,0
25213,152,4444,4444,25213,3555,3555,25213
25738,130,4444,4444,25738,3555,3554,25738
26066,117,4444,4444,26066,3555,3554,26066
22445,172,4444,4444,22445,3555,3554,22445
25006,153,4444,4444,25006,3555,3555,25006
25211,112,4444,4444,25211,3555,3547,25211
25667,120,4444,4444,25667,3555,3549,25667
26210,128,4444,4444,26210,3555,3554,26210
24759,126,4444,4444,24759,3555,3553,24759
27495,125,4444,4444,27495,3555,3554,27495
28142,128,4444,4444,28142,3555,3555,28142
26805,115,4444,4444,26805,3555,3555,26805
27812,103,4444,4444,27812,3555,3553,27812
26333,108,4444,4444,26333,3555,3555,26333
25190,98,4444,4444,25190,3555,3553,25190
25331,117,4444,4444,25331,3555,3555,25331
27247,149,4444,4444,27247,3555,3554,27247
22665,134,4444,4444,22665,3555,3553,22665
26364,142,4444,4444,26364,3555,3553,26364
26426,129,4444,4444,26426,3555,3554,26426
24522,114,4444,4444,24522,3555,3552,24522
26136,133,4444,4444,26136,3555,3553,26136
29287,134,4444,4444,29287,3555,3549,29287
23613,154,4444,4444,23613,3555,3555,23613
23536,154,4444,4444,23536,3555,3551,23536
26429,119,4444,4444,26429,3555,3553,26429
24316,125,4444,4444,24316,3555,3552,24316
26003,113,4444,4444,26003,3555,3555,26003
