Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
48380,104,11200,11200,48380,2800,2800,48380
48588,118,11200,11200,48588,2800,2800,48588
50001,85,11200,11200,50001,2800,2800,50001
49966,108,11200,11200,49966,2800,2799,49966
52542,68,11200,11200,52542,2800,2800,52542
48234,151,11200,11200,48234,2800,2800,48234
51201,91,11200,11200,51201,2800,2800,51201
58433,193,11200,11200,58433,2800,2800,58433
51366,100,11200,11200,51366,2800,2800,51366
50880,109,11200,11200,50880,2800,2800,50880
51227,113,11200,11200,51227,2800,2800,51227
50225,110,11200,11200,50225,2800,2800,50225
47782,121,11200,11200,47782,2800,2800,47782
48894,92,11200,11200,48894,2800,2800,48894
53419,76,11200,11200,53419,2800,2800,53419
47958,86,11200,11200,47958,2800,2800,47958
57715,119,11200,11200,57715,2800,2800,57715
49262,106,11200,11200,49262,2800,2800,49262
48842,61,11200,11200,48842,2800,2800,48842
52171,67,11200,11200,52171,2800,2800,52171
49242,144,11200,11200,49242,2800,2800,49242
51136,91,11200,11200,51136,2800,2799,51136
53688,90,11200,11200,53688,2800,2799,53688
49040,83,11200,11200,49040,2800,2799,49040
64927,80,11200,11200,64927,2800,2799,64927
52415,84,11200,11200,52415,2800,2800,52415
47534,78,11200,11200,47534,2800,2800,47534
50164,114,11200,11200,50164,2800,2800,50164
51647,109,11200,11200,51647,2800,2800,51647
54110,84,11200,11200,54110,2800,2798,54110
