Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
5504,100,2857,2857,5504,2142,2142,5504
5471,102,2857,2857,5471,2142,2140,5471
5399,123,2857,2857,5399,2142,2139,5399
5629,111,2857,2857,5629,2142,2141,5629
6985,138,2857,2857,6985,2142,2142,6985
5688,114,2857,2857,5688,2142,2141,5688
5361,122,2857,2857,5361,2142,2140,5361
5485,144,2857,2857,5485,2142,2142,5485
5342,128,2857,2857,5342,2142,2142,5342
7562,118,2857,2857,7562,2142,2142,7562
5408,92,2857,2857,5408,2142,2142,5408
5369,114,2857,2857,5369,2142,2138,5369
5406,113,2857,2857,5406,2142,2142,5406
5726,102,2857,2857,5726,2142,2141,5726
5557,124,2857,2857,5557,2142,2142,5557
5544,134,2857,2857,5544,2142,2140,5544
5386,120,2857,2857,5386,2142,2141,5386
5390,104,2857,2857,5390,2142,2142,5390
5455,122,2857,2857,5455,2142,2142,5455
5928,113,2857,2857,5928,2142,2141,5928
5498,128,2857,2857,5498,2142,2142,5498
5373,112,2857,2857,5373,2142,2141,5373
6364,123,2857,2857,6364,2142,2142,6364
5505,124,2857,2857,5505,2142,2140,5505
7982,104,2857,2857,7982,2142,2142,7982
5350,124,2857,2857,5350,2142,2141,5350
5640,133,2857,2857,5640,2142,2141,5640
5959,112,2857,2857,5959,2142,2142,5959
5470,128,2857,2857,5470,2142,2139,5470
7193,118,2857,2857,7193,2142,2142,7193
