Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1973,40,700,700,1973,175,173,0
2434,38,700,700,2434,175,175,2434
23170,29,700,628,23170,175,158,23170
1865,27,700,700,1865,175,175,1865
2087,36,700,700,2087,175,174,2087
1953,48,700,700,1953,175,175,1953
2035,29,700,700,2035,175,174,2035
1944,38,700,700,1944,175,172,1944
2081,42,700,700,2081,175,174,2081
1901,39,700,700,1901,175,174,1901
1925,50,700,700,1925,175,172,1925
2052,44,700,700,2052,175,175,2052
2124,41,700,700,2124,175,174,2124
2137,25,700,700,2137,175,175,2137
1939,20,700,700,1939,175,175,1939
1970,68,700,700,1970,175,174,1970
1915,29,700,700,1915,175,175,1915
1811,45,700,700,1811,175,175,1811
2037,62,700,700,2037,175,173,2037
1963,58,700,700,1963,175,173,1963
2255,39,700,700,2255,175,175,2255
1991,41,700,700,1991,175,173,1991
1881,38,700,700,1881,175,175,1881
1824,43,700,700,1824,175,175,1824
1867,46,700,700,1867,175,171,1867
1870,35,700,700,1870,175,175,1870
2289,35,700,700,2289,175,175,2289
1909,56,700,700,1909,175,174,1909
2067,55,700,700,2067,175,174,2067
1817,53,700,700,1817,175,171,1817
