Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
6617,82,416,416,6617,83,83,6617
14851,114,416,416,14851,83,82,14851
41201,91,415,116,41201,83,15,41201
7232,79,416,416,7232,83,82,7232
8934,78,416,416,8934,83,82,8934
7489,61,415,415,7489,83,83,7489
8244,150,415,415,8244,83,83,8244
5769,148,416,416,5769,83,83,5769
51981,66,416,351,51981,83,69,51981
10638,62,415,415,10638,83,83,10638
45725,93,416,247,45725,83,58,45725
11716,62,416,416,11716,83,82,11716
55705,75,416,307,55705,83,56,55705
12751,102,415,415,12751,83,81,12751
17546,76,416,416,17546,83,81,17546
6863,90,416,416,6863,83,81,6863
6919,135,416,416,6919,83,83,6919
54935,102,416,334,54935,83,62,54935
5174,68,416,416,5174,83,83,5174
60511,166,416,350,60511,83,74,60511
24960,102,415,415,24960,83,83,24960
10647,71,416,416,10647,83,83,10647
13206,90,416,416,13206,83,83,13206
9979,103,416,416,9979,83,82,9979
7238,118,416,416,7238,83,82,7238
6980,102,416,416,6980,83,82,6980
46592,70,416,281,46592,83,49,46592
4771,70,416,416,4771,83,83,4771
10285,92,416,416,10285,83,82,10285
8568,139,416,416,8568,83,83,8568
