Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
14738,64,1944,1944,14738,1555,1553,0
20580,40,1944,1944,20580,1555,1554,0
16101,26,1944,1944,16101,1555,1555,16101
14383,47,1944,1944,14383,1555,1554,14383
12989,37,1944,1944,12989,1555,1553,12989
13707,78,1944,1944,13707,1555,1555,13707
16227,90,1944,1944,16227,1555,1554,16227
13007,64,1944,1944,13007,1555,1549,13007
15065,26,1944,1944,15065,1555,1555,15065
14879,31,1944,1944,14879,1555,1554,14879
15389,40,1944,1944,15389,1555,1549,15389
21532,32,1944,1944,21532,1555,1555,21532
23053,45,1944,1944,23053,1555,1554,23053
18883,56,1944,1944,18883,1555,1554,18883
16970,30,1944,1944,16970,1555,1553,16970
20781,37,1944,1944,20781,1555,1554,20781
14969,109,1944,1944,14969,1555,1554,14969
14361,42,1944,1944,14361,1555,1555,14361
16887,27,1944,1944,16887,1555,1554,16887
20385,62,1944,1944,20385,1555,1555,20385
14356,86,1944,1944,14356,1555,1552,14356
14020,38,1944,1944,14020,1555,1555,14020
15541,57,1944,1944,15541,1555,1555,15541
16431,33,1944,1944,16431,1555,1555,16431
14536,41,1944,1944,14536,1555,1553,14536
16979,30,1944,1944,16979,1555,1554,16979
14275,37,1944,1944,14275,1555,1552,14275
22254,31,1944,1944,22254,1555,1553,22254
14900,36,1944,1944,14900,1555,1551,14900
18444,70,1944,1944,18444,1555,1555,18444
