Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41799,56,416,179,0,83,31,0
41868,50,416,189,0,83,32,0
41626,38,416,140,0,83,18,0
42373,85,416,131,0,83,21,0
14904,32,416,416,14904,83,82,0
42071,46,416,182,42071,83,32,0
40627,29,416,86,40627,83,17,0
40297,55,416,53,40297,83,8,0
40444,57,416,86,40444,83,11,0
41322,77,416,149,41322,83,15,0
40397,71,416,116,40397,83,16,0
44791,58,416,236,44791,83,43,0
44718,51,416,271,44718,83,60,0
40850,52,416,97,40850,83,11,0
40703,52,416,120,40703,83,16,0
40627,64,416,126,40627,83,17,0
40298,68,416,92,40298,83,16,0
40158,60,416,60,40158,83,5,0
42056,28,416,178,42056,83,40,0
40609,43,416,89,40609,83,17,0
40792,91,416,110,40792,83,23,0
40694,38,416,118,40694,83,19,0
40200,77,416,58,40200,83,11,0
62510,104,416,398,62510,83,73,0
40241,39,416,60,40241,83,11,0
40633,30,416,63,40633,83,12,0
46000,78,416,227,46000,83,40,0
43723,40,416,187,43723,83,32,0
40293,65,416,88,40293,83,10,0
40311,39,416,92,40311,83,6,0
