Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1727,50,375,375,1727,123,122,0
830,53,375,375,830,123,123,830
949,55,375,375,949,123,123,949
783,70,375,375,783,123,118,783
870,67,375,375,870,123,121,870
956,63,375,375,956,123,122,956
912,91,375,375,912,123,121,912
1198,87,375,375,1198,123,122,1198
857,72,375,375,857,123,123,857
859,58,375,375,859,123,121,859
1002,67,375,375,1002,123,122,1002
979,81,375,375,979,123,122,979
1153,60,374,374,1153,123,120,1153
802,69,375,375,802,123,121,802
1109,62,375,375,1109,123,121,1109
976,59,375,375,976,123,123,976
902,62,375,375,902,123,122,902
792,64,375,375,792,123,114,792
906,109,375,375,906,123,122,906
982,62,375,375,982,123,122,982
867,59,375,375,867,123,121,867
978,59,375,375,978,123,123,978
943,51,375,375,943,123,123,943
930,73,375,375,930,123,123,930
1015,64,375,375,1015,123,122,1015
796,103,375,375,796,123,121,796
770,74,375,375,770,123,123,770
782,77,375,375,782,123,122,782
971,71,375,375,971,123,123,971
924,73,375,375,924,123,121,924
