Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1269,2028,583,583,1269,291,290,0
1327,1646,583,583,1327,291,290,0
1267,1885,583,583,1267,291,291,1267
1212,1829,583,583,1212,291,290,1212
1301,2544,583,583,1301,291,291,1301
1348,1429,583,583,1348,291,291,1348
1280,1717,583,583,1280,291,291,1280
1339,1251,583,583,1339,291,291,1339
1269,1510,583,583,1269,291,291,1269
1287,1872,583,583,1287,291,290,1287
1274,2003,583,583,1274,291,291,1274
1300,1441,583,583,1300,291,291,1300
1380,1644,583,583,1380,291,291,1380
1313,1286,583,583,1313,291,290,1313
1242,1579,583,583,1242,291,289,1242
1235,1300,583,583,1235,291,289,1235
1297,1723,583,583,1297,291,291,1297
1216,1478,583,583,1216,291,290,1216
1216,1648,583,583,1216,291,289,1216
1239,1681,583,583,1239,291,291,1239
1240,1204,583,583,1240,291,291,1240
1351,1922,583,583,1351,291,291,1351
1319,3091,583,583,1319,291,289,1319
1229,1459,583,583,1229,291,291,1229
1197,1553,583,583,1197,291,288,1197
1278,1785,583,583,1278,291,291,1278
1311,1753,583,583,1311,291,291,1311
1221,1866,583,583,1221,291,291,1221
1247,1476,583,583,1247,291,291,1247
1324,2014,583,583,1324,291,291,1324
