Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
522,93,71,71,522,53,51,0
467,85,71,71,467,53,48,0
974,66,71,71,974,53,46,0
666,60,71,71,666,53,53,666
1129,57,71,71,1129,53,53,1129
744,68,71,71,744,53,53,744
542,75,71,71,542,53,53,542
807,66,71,71,807,53,52,807
497,115,71,71,497,53,49,497
637,143,71,71,637,53,53,637
608,63,71,71,608,53,53,608
1062,52,71,71,1062,53,52,1062
599,123,71,71,599,53,53,599
634,47,71,71,634,53,53,634
998,89,71,71,998,53,52,998
486,77,71,71,486,53,52,486
810,112,71,71,810,53,52,810
797,61,71,71,797,53,53,797
522,100,71,71,522,53,50,522
1463,97,71,71,1463,53,52,1463
549,86,71,71,549,53,53,549
543,91,71,71,543,53,53,543
686,101,71,71,686,53,50,686
926,239,71,71,926,53,52,926
543,61,71,71,543,53,53,543
650,167,71,71,650,53,53,650
1633,71,71,71,1633,53,51,1633
726,138,71,71,726,53,51,726
599,82,71,71,599,53,53,599
543,108,71,71,543,53,53,543
