Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40195,69,299,15,0,199,11,0
40255,217,299,10,0,199,11,0
40204,162,299,25,0,199,13,0
40267,418,299,12,0,199,6,0
40062,12,299,10,0,199,7,0
40197,39,299,17,0,199,6,0
40485,30,299,27,0,199,28,0
40168,92,299,13,0,199,12,0
40065,32,299,12,0,199,7,0
40322,33,299,29,0,199,16,0
40427,26,299,27,0,199,23,0
40462,33,299,20,0,199,11,0
40307,66,299,18,0,199,11,0
40245,245,299,14,0,199,6,0
40238,75,299,7,0,199,8,0
40516,26,299,32,0,199,25,0
40410,56,299,28,0,199,22,0
40261,23,299,26,0,199,11,0
40187,29,299,20,0,199,16,0
40294,1809,299,10,0,199,3,0
40322,80,299,14,0,199,15,0
40950,96,299,50,0,199,27,0
40310,35,299,19,0,199,9,0
40822,13,299,32,0,199,20,0
40995,112,299,40,0,199,24,0
40157,64,299,26,0,199,10,0
40366,1206,299,16,0,199,4,0
40184,48,299,19,0,199,4,0
40278,262,299,23,0,199,19,0
40028,213,299,3,0,199,2,0
