Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
143043,3030,11997,11997,143043,8001,8000,0
143947,3618,11997,11997,143947,8001,8000,0
143710,2912,11997,11997,143710,8001,8001,143710
142765,3628,11997,11997,142765,8001,7998,142765
143128,4033,11997,11997,143128,8001,7998,143128
142276,3015,11997,11997,142276,8001,8001,142276
143474,4422,11997,11997,143474,8001,8001,143474
143085,3226,11997,11997,143085,8001,7999,143085
146166,2815,11997,11997,146166,8001,8001,146166
147891,3328,11997,11997,147891,8001,7999,147891
148428,2906,11997,11997,148428,8001,7998,148428
146440,3618,11997,11997,146440,8001,8001,146440
146493,2942,11997,11997,146493,8001,7999,146493
144091,3862,11997,11997,144091,8001,8000,144091
150793,3662,11997,11997,150793,8001,8000,150793
145167,2613,11997,11997,145167,8001,8001,145167
144107,2930,11997,11997,144107,8001,8000,144107
144218,2653,11997,11997,144218,8001,8001,144218
143976,3819,11997,11997,143976,8001,8001,143976
143468,2814,11997,11997,143468,8001,8000,143468
144892,4511,11997,11997,144892,8001,8000,144892
142137,2814,11997,11997,142137,8001,7999,142137
143690,3043,11997,11997,143690,8001,8001,143690
142276,3015,11997,11997,142276,8001,8000,142276
141687,2434,11997,11997,141687,8001,7998,141687
144361,3421,11997,11997,144361,8001,7999,144361
141772,3460,11997,11997,141772,8001,7998,141772
149087,3417,11997,11997,149087,8001,8000,149087
142961,4020,11997,11997,142961,8001,8001,142961
148985,3064,11997,11997,148985,8001,8001,148985
