Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
908,76,657,657,908,216,216,908
958,79,657,657,958,216,215,958
893,82,657,657,893,216,215,893
835,103,657,657,835,216,214,835
873,65,657,657,873,216,215,873
882,70,657,657,882,216,215,882
848,81,657,657,848,216,216,848
933,69,657,657,933,216,216,933
943,99,657,657,943,216,215,943
1100,81,657,657,1100,216,216,1100
912,64,657,657,912,216,215,912
942,93,657,657,942,216,216,942
891,65,657,657,891,216,215,891
875,90,657,657,875,216,215,875
1130,101,657,657,1130,216,213,1130
869,71,657,657,869,216,215,869
827,93,657,657,827,216,213,827
887,80,657,657,887,216,216,887
954,100,657,657,954,216,215,954
875,87,657,657,875,216,216,875
893,92,657,657,893,216,216,893
844,80,657,657,844,216,216,844
1014,83,657,657,1014,216,216,1014
883,86,657,657,883,216,213,883
868,68,657,657,868,216,216,868
832,70,657,657,832,216,214,832
858,81,657,657,858,216,215,858
877,82,657,657,877,216,215,877
930,110,657,657,930,216,216,930
848,86,657,657,848,216,215,848
