Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1180,89,714,714,1180,535,533,0
1126,86,714,714,1126,535,531,0
1159,93,714,714,1159,535,535,1159
1101,80,714,714,1101,535,532,1101
1158,68,714,714,1158,535,535,1158
1271,76,714,714,1271,535,534,1271
1089,86,714,714,1089,535,534,1089
1204,61,714,714,1204,535,534,1204
1130,78,714,714,1130,535,535,1130
1214,74,714,714,1214,535,534,1214
1165,92,714,714,1165,535,534,1165
1247,78,714,714,1247,535,535,1247
1138,65,714,714,1138,535,534,1138
1201,86,714,714,1201,535,532,1201
1133,94,714,714,1133,535,529,1133
1097,80,714,714,1097,535,526,1097
1128,97,714,714,1128,535,532,1128
1145,67,714,714,1145,535,531,1145
1119,85,714,714,1119,535,534,1119
1199,78,714,714,1199,535,535,1199
1289,80,714,714,1289,535,533,1289
1081,104,714,714,1081,535,530,1081
1175,75,714,714,1175,535,530,1175
1090,69,714,714,1090,535,533,1090
1218,74,714,714,1218,535,527,1218
1151,117,714,714,1151,535,533,1151
1115,63,714,714,1115,535,533,1115
1127,101,714,714,1127,535,532,1127
1123,74,714,714,1123,535,533,1123
1141,68,714,714,1141,535,535,1141
