Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
155439,777,11428,11428,155439,8571,8571,155439
156531,487,11428,11428,156531,8571,8571,156531
196943,543,11428,11428,196943,8571,8570,196943
156232,1068,11428,11428,156232,8571,8570,156232
152296,398,11428,11428,152296,8571,8571,152296
165192,439,11428,11428,165192,8571,8569,165192
156516,415,11428,11428,156516,8571,8570,156516
159791,302,11428,11428,159791,8571,8571,159791
173564,733,11428,11428,173564,8571,8569,173564
156316,666,11428,11428,156316,8571,8570,156316
154622,527,11428,11428,154622,8571,8569,154622
174103,638,11428,11428,174103,8571,8565,174103
163449,538,11428,11428,163449,8571,8571,163449
153830,633,11428,11428,153830,8571,8570,153830
162566,606,11428,11428,162566,8571,8570,162566
150639,460,11428,11428,150639,8571,8571,150639
152492,402,11428,11428,152492,8571,8570,152492
183296,631,11428,11428,183296,8571,8571,183296
155292,514,11428,11428,155292,8571,8568,155292
179825,497,11428,11428,179825,8571,8568,179825
194842,922,11428,11428,194842,8571,8571,194842
200000,540,11428,11427,200000,8571,8569,200000
161299,686,11428,11428,161299,8571,8570,161299
193980,593,11428,11428,193980,8571,8568,193980
179407,474,11428,11428,179407,8571,8571,179407
161478,262,11428,11428,161478,8571,8564,161478
168121,610,11428,11428,168121,8571,8569,168121
153946,452,11428,11428,153946,8571,8570,153946
200000,192,11428,11422,200000,8571,8570,200000
153886,550,11428,11428,153886,8571,8570,153886
