Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
3275,152,1142,1142,3275,856,856,3275
3402,103,1142,1142,3402,856,849,3402
3365,133,1142,1142,3365,856,854,3365
3564,102,1142,1142,3564,856,854,3564
3365,113,1142,1142,3365,856,853,3365
3466,119,1142,1142,3466,856,853,3466
3468,160,1142,1142,3468,856,854,3468
3593,109,1142,1142,3593,856,849,3593
3147,108,1142,1142,3147,856,854,3147
3230,115,1142,1142,3230,856,855,3230
3584,107,1142,1142,3584,856,855,3584
3170,169,1142,1142,3170,856,852,3170
3320,150,1142,1142,3320,856,855,3320
3561,117,1142,1142,3561,856,852,3561
3116,113,1142,1142,3116,856,856,3116
3726,122,1142,1142,3726,856,856,3726
12068,121,1142,1142,12068,856,855,12068
3547,109,1142,1142,3547,856,847,3547
3184,114,1142,1142,3184,856,854,3184
3282,102,1142,1142,3282,856,849,3282
3234,100,1142,1142,3234,856,854,3234
3248,118,1142,1142,3248,856,847,3248
4144,122,1142,1142,4144,856,854,4144
3051,149,1142,1142,3051,856,856,3051
3227,132,1142,1142,3227,856,856,3227
3667,109,1142,1142,3667,856,853,3667
3397,134,1142,1142,3397,856,854,3397
3125,149,1142,1142,3125,856,851,3125
3338,128,1142,1142,3338,856,854,3338
3486,148,1142,1142,3486,856,855,3486
