Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
5001,88,299,299,5001,199,198,0
5002,151,299,299,5002,199,196,0
3742,161,299,299,3742,199,199,3742
3562,104,299,299,3562,199,199,3562
4430,108,299,299,4430,199,199,4430
3925,202,299,299,3925,199,199,3925
7733,115,299,299,7733,199,199,7733
4864,102,299,299,4864,199,199,4864
3510,79,299,299,3510,199,199,3510
4232,134,299,299,4232,199,199,4232
9805,124,299,299,9805,199,198,9805
3241,114,299,299,3241,199,197,3241
3241,133,299,299,3241,199,199,3241
3869,149,299,299,3869,199,197,3869
3442,171,299,299,3442,199,196,3442
4049,108,299,299,4049,199,199,4049
3729,143,299,299,3729,199,198,3729
4441,82,299,299,4441,199,198,4441
6615,97,299,299,6615,199,197,6615
3098,134,299,299,3098,199,199,3098
5171,91,299,299,5171,199,199,5171
4995,141,299,299,4995,199,199,4995
3961,94,299,299,3961,199,198,3961
5777,91,299,299,5777,199,199,5777
3954,165,299,299,3954,199,196,3954
3505,146,299,299,3505,199,199,3505
5057,112,299,299,5057,199,197,5057
5791,93,299,299,5791,199,197,5791
3659,109,299,299,3659,199,198,3659
3597,150,299,299,3597,199,199,3597
