Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
118417,85,4571,2260,0,3428,1657,0
200000,66,4571,4538,0,3428,3399,0
119581,32,4571,2701,0,3428,1932,0
98904,51,4571,1404,0,3428,1073,0
200000,38,4571,4384,0,3428,3268,0
115938,51,4571,2697,0,3428,1936,0
139285,39,4571,3274,0,3428,2441,0
188682,45,4571,3972,0,3428,2968,0
172516,60,4571,3632,0,3428,2676,0
134858,39,4571,2869,0,3428,2055,0
200000,27,4571,3948,0,3428,2908,0
200000,38,4571,4011,0,3428,2958,0
200000,52,4571,3826,0,3428,2831,0
178602,46,4571,3956,0,3428,2890,0
149929,50,4571,3452,0,3428,2662,0
200000,44,4571,4072,0,3428,2984,0
153256,51,4571,3359,0,3428,2432,0
151579,29,4571,3501,0,3428,2646,0
182882,57,4571,4050,0,3428,3047,0
174199,42,4571,4096,0,3428,3062,0
200000,46,4571,3812,0,3428,2813,0
141504,48,4571,3321,0,3428,2444,0
130033,66,4571,2793,0,3428,2077,0
200000,90,4571,4288,0,3428,3221,0
197230,28,4571,4208,0,3428,3156,0
175991,43,4571,3168,0,3428,2332,0
200000,36,4571,4254,0,3428,3150,0
183082,72,4571,3994,0,3428,2923,0
139594,33,4571,3225,0,3428,2328,0
123531,51,4571,2895,0,3428,2111,0
