Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
473,111,250,250,473,250,245,0
493,144,250,250,493,250,249,0
531,150,250,250,531,250,250,531
445,102,250,250,445,250,241,445
535,115,250,250,535,250,250,535
613,109,250,250,613,250,249,613
461,106,250,250,461,250,237,461
469,97,250,250,469,250,244,469
454,89,250,250,454,250,242,454
536,224,250,250,536,250,247,536
573,117,250,250,573,250,250,573
482,109,250,250,482,250,246,482
467,130,250,250,467,250,248,467
517,176,250,250,517,250,247,517
492,112,250,250,492,250,250,492
465,275,250,250,465,250,249,465
498,120,250,250,498,250,249,498
504,105,250,250,504,250,250,504
532,143,250,250,532,250,248,532
572,197,250,250,572,250,249,572
516,159,250,250,516,250,241,516
492,139,250,250,492,250,248,492
526,155,250,250,526,250,249,526
449,138,250,250,449,250,245,449
490,118,250,250,490,250,247,490
433,141,250,250,433,250,238,433
485,118,250,250,485,250,244,485
514,110,250,250,514,250,249,514
516,139,250,250,516,250,250,516
558,129,250,250,558,250,250,558
