Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
20577,24,100,64,0,25,12,0
6074,70,100,100,6074,25,24,0
1237,69,100,100,1237,25,24,0
759,77,100,100,759,25,24,0
1254,28,100,100,1254,25,25,1254
759,43,100,100,759,25,25,759
1461,40,100,100,1461,25,25,1461
21579,38,100,86,21579,25,19,21579
1274,33,100,100,1274,25,25,1274
21214,81,100,74,21214,25,19,21214
1038,42,100,100,1038,25,25,1038
1001,54,100,100,1001,25,25,1001
1156,33,100,100,1156,25,25,1156
2215,116,100,100,2215,25,25,2215
679,39,100,100,679,25,25,679
21460,95,100,79,21460,25,18,21460
1173,69,100,100,1173,25,25,1173
1075,139,100,100,1075,25,25,1075
938,63,100,100,938,25,23,938
592,77,100,100,592,25,25,592
1559,79,100,100,1559,25,25,1559
2051,65,100,100,2051,25,25,2051
1057,89,100,100,1057,25,24,1057
1002,41,100,100,1002,25,25,1002
1247,77,100,100,1247,25,25,1247
945,29,100,100,945,25,25,945
1479,35,100,100,1479,25,24,1479
20820,69,100,75,20820,25,22,20820
947,43,100,100,947,25,25,947
1104,32,100,100,1104,25,25,1104
