Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
643,70,299,299,643,199,197,0
601,127,299,299,601,199,198,0
599,101,299,299,599,199,193,0
687,84,299,299,687,199,199,687
694,107,299,299,694,199,199,694
554,69,299,299,554,199,197,554
596,99,299,299,596,199,199,596
541,217,299,299,541,199,199,541
650,92,299,299,650,199,199,650
601,93,299,299,601,199,198,601
652,120,299,299,652,199,195,652
620,78,299,299,620,199,199,620
666,69,299,299,666,199,198,666
655,77,299,299,655,199,198,655
574,99,299,299,574,199,197,574
630,126,299,299,630,199,196,630
616,99,299,299,616,199,198,616
667,86,299,299,667,199,197,667
828,102,299,299,828,199,199,828
708,90,299,299,708,199,199,708
764,75,299,299,764,199,199,764
607,81,299,299,607,199,195,607
571,88,299,299,571,199,196,571
663,79,299,299,663,199,198,663
616,99,299,299,616,199,197,616
581,201,299,299,581,199,194,581
640,92,299,299,640,199,198,640
566,127,299,299,566,199,199,566
657,126,299,299,657,199,198,657
633,75,299,299,633,199,197,633
