Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1131,71,625,625,1131,625,625,1131
1151,80,625,625,1151,625,625,1151
1101,83,625,625,1101,625,620,1101
1123,86,625,625,1123,625,624,1123
1105,75,625,625,1105,625,623,1105
1169,57,625,625,1169,625,623,1169
1132,85,625,625,1132,625,623,1132
1123,83,625,625,1123,625,624,1123
1146,73,625,625,1146,625,625,1146
1140,102,625,625,1140,625,623,1140
1148,82,625,625,1148,625,617,1148
1122,114,625,625,1122,625,618,1122
1133,97,625,625,1133,625,625,1133
1184,67,625,625,1184,625,625,1184
1152,86,625,625,1152,625,622,1152
1219,72,625,625,1219,625,625,1219
1147,94,625,625,1147,625,623,1147
1234,84,625,625,1234,625,624,1234
1143,68,625,625,1143,625,623,1143
1191,83,625,625,1191,625,621,1191
1065,81,625,625,1065,625,621,1065
1124,88,625,625,1124,625,624,1124
1071,73,625,625,1071,625,611,1071
1152,92,625,625,1152,625,622,1152
1153,85,625,625,1153,625,621,1153
1188,73,625,625,1188,625,624,1188
1148,92,625,625,1148,625,617,1148
1127,82,625,625,1127,625,621,1127
1143,68,625,625,1143,625,623,1143
1199,80,625,625,1199,625,624,1199
