Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
889,141,1041,1041,889,208,207,0
822,132,1041,1041,822,208,207,0
900,117,1041,1041,900,208,208,900
811,127,1041,1041,811,208,208,811
938,122,1041,1041,938,208,208,938
880,96,1041,1041,880,208,208,880
837,131,1041,1041,837,208,208,837
874,111,1041,1041,874,208,208,874
881,134,1041,1041,881,208,208,881
818,150,1041,1041,818,208,206,818
891,109,1041,1041,891,208,208,891
860,106,1041,1041,860,208,208,860
854,100,1041,1041,854,208,204,854
909,118,1041,1041,909,208,207,909
899,132,1041,1041,899,208,206,899
854,109,1041,1041,854,208,208,854
847,123,1041,1041,847,208,208,847
829,108,1041,1041,829,208,207,829
913,105,1041,1041,913,208,208,913
831,111,1041,1041,831,208,207,831
904,99,1041,1041,904,208,207,904
913,110,1041,1041,913,208,208,913
808,106,1041,1041,808,208,207,808
803,114,1041,1041,803,208,207,803
828,129,1041,1041,828,208,204,828
875,120,1041,1041,875,208,207,875
826,94,1041,1041,826,208,208,826
876,105,1041,1041,876,208,208,876
821,109,1041,1041,821,208,208,821
862,122,1041,1041,862,208,208,862
