Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
20530,25,83,43,0,41,17,0
20987,60,83,40,0,41,23,0
20808,14,83,46,0,41,23,0
21783,28,83,67,0,41,35,0
20055,221,83,7,0,41,6,0
20225,84,83,26,0,41,7,0
24132,78,83,74,0,41,35,0
20679,12,83,50,0,41,18,0
20493,22,83,34,0,41,20,0
20550,113,83,24,0,41,8,0
20566,27,83,36,0,41,11,0
20629,41,83,36,0,41,18,0
20176,35,83,21,0,41,9,0
28085,12,83,82,0,41,37,0
20219,9,83,19,0,41,8,0
20945,32,83,43,0,41,30,0
20052,76,83,7,0,41,5,0
20422,30,83,31,0,41,14,0
20770,15,83,48,0,41,17,0
20144,23,83,16,0,41,6,0
20148,40,83,20,0,41,10,0
20467,18,83,35,0,41,13,0
20054,71,83,8,0,41,4,0
20137,23,83,27,0,41,8,0
20111,327,83,9,0,41,10,0
20852,55,83,39,0,41,21,0
20147,54,83,18,0,41,6,0
21647,26,83,67,0,41,29,0
20095,51,83,17,0,41,5,0
20558,66,83,48,0,41,19,0
