Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
4672,3216,299,299,4672,199,199,4672
4016,2613,299,299,4016,199,198,4016
4495,3284,299,299,4495,199,197,4495
4842,3216,299,299,4842,199,199,4842
5146,4221,299,299,5146,199,195,5146
5699,3819,299,299,5699,199,199,5699
4313,3417,299,299,4313,199,199,4313
3729,3015,299,299,3729,199,196,3729
4456,3417,299,299,4456,199,199,4456
4433,3417,299,299,4433,199,196,4433
4688,4221,299,299,4688,199,199,4688
4827,3417,299,299,4827,199,195,4827
4079,3431,299,299,4079,199,199,4079
5159,3819,299,299,5159,199,196,5159
4720,3216,299,299,4720,199,196,4720
4310,3417,299,299,4310,199,198,4310
4743,3251,299,299,4743,199,198,4743
4000,2613,299,299,4000,199,199,4000
4592,3618,299,299,4592,199,199,4592
4141,3015,299,299,4141,199,199,4141
4262,3020,299,299,4262,199,196,4262
4976,2613,299,299,4976,199,199,4976
4436,3216,299,299,4436,199,199,4436
4287,2031,299,299,4287,199,199,4287
4626,3417,299,299,4626,199,197,4626
4270,4247,299,299,4270,199,198,4270
4519,4480,299,299,4519,199,197,4519
4877,3819,299,299,4877,199,198,4877
5183,3696,299,299,5183,199,199,5183
4802,2814,299,299,4802,199,199,4802
