Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
200000,159,11666,11636,0,2333,2324,0
200000,100,11666,11606,0,2333,2314,0
200000,90,11666,11621,0,2333,2315,0
200000,130,11666,11516,0,2333,2293,0
200000,54,11666,11566,0,2333,2301,0
200000,159,11666,11648,0,2333,2328,0
200000,59,11666,11286,0,2333,2249,0
144394,38,11666,11666,144394,2333,2332,0
200000,55,11666,11582,200000,2333,2303,0
200000,80,11666,11640,200000,2333,2325,0
200000,149,11666,11208,200000,2333,2215,0
200000,114,11666,11637,200000,2333,2320,0
144386,48,11666,11666,144386,2333,2333,144386
200000,107,11666,10886,200000,2333,2147,200000
190387,58,11666,11216,190387,2333,2222,190387
197785,70,11666,11105,197785,2333,2210,197785
198216,235,11666,11141,198216,2333,2196,198216
134095,113,11666,11666,134095,2333,2330,134095
155973,201,11666,11666,155973,2333,2333,155973
153359,74,11666,11666,153359,2333,2330,153359
200000,198,11666,11526,200000,2333,2287,200000
200000,128,11666,11347,200000,2333,2236,200000
200000,116,11666,11593,200000,2333,2306,200000
200000,224,11666,11099,200000,2333,2204,200000
200000,68,11666,11590,200000,2333,2306,200000
196680,268,11666,11415,196680,2333,2280,196680
154816,184,11666,11666,154816,2333,2333,154816
151110,65,11666,11666,151110,2333,2332,151110
200000,53,11666,11471,200000,2333,2278,200000
144975,277,11666,11666,144975,2333,2332,144975
