Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
3737,100,416,416,3737,83,83,3737
4408,266,416,416,4408,83,83,4408
3661,157,414,414,3661,83,81,3661
3582,152,416,416,3582,83,83,3582
3009,204,415,415,3009,82,81,3009
3410,181,416,416,3410,82,82,3410
4412,135,416,416,4412,83,82,4412
3457,206,415,415,3457,83,83,3457
3584,283,416,416,3584,83,80,3584
3641,142,416,416,3641,83,83,3641
3691,226,416,416,3691,83,81,3691
3395,162,416,416,3395,83,83,3395
3163,152,415,415,3163,83,83,3163
2880,285,415,415,2880,82,82,2880
3505,141,416,416,3505,83,83,3505
4177,149,416,416,4177,83,83,4177
2906,286,416,416,2906,83,83,2906
4588,174,415,415,4588,83,83,4588
3065,176,416,416,3065,83,83,3065
4129,139,416,416,4129,83,83,4129
3273,140,415,415,3273,83,83,3273
3951,122,416,416,3951,83,83,3951
9295,121,416,416,9295,82,82,9295
3737,119,416,416,3737,83,83,3737
3072,186,416,416,3072,83,83,3072
3153,167,416,416,3153,83,82,3153
2618,155,416,416,2618,83,83,2618
4835,119,416,416,4835,83,83,4835
3962,123,416,416,3962,83,82,3962
3879,342,416,416,3879,83,83,3879
