Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
36905,93,4799,4799,36905,3200,3199,0
35904,114,4799,4799,35904,3200,3198,0
38988,87,4799,4799,38988,3200,3199,0
46121,86,4799,4799,46121,3200,3199,0
33754,74,4799,4799,33754,3200,3199,0
39893,105,4799,4799,39893,3200,3200,39893
41650,68,4799,4799,41650,3200,3199,41650
40127,67,4799,4799,40127,3200,3198,40127
41940,71,4799,4799,41940,3200,3199,41940
47276,96,4799,4799,47276,3200,3194,47276
46975,237,4799,4799,46975,3200,3196,46975
36164,98,4799,4799,36164,3200,3200,36164
39040,79,4799,4799,39040,3200,3199,39040
39316,85,4799,4799,39316,3200,3199,39316
51342,88,4799,4799,51342,3200,3199,51342
34242,89,4799,4799,34242,3200,3198,34242
36107,71,4799,4799,36107,3200,3193,36107
38465,76,4799,4799,38465,3200,3197,38465
39657,101,4799,4799,39657,3200,3200,39657
38754,100,4799,4799,38754,3200,3200,38754
49124,83,4799,4799,49124,3200,3200,49124
40444,82,4799,4799,40444,3200,3199,40444
184018,67,4799,4799,184018,3200,3198,184018
34852,96,4799,4799,34852,3200,3199,34852
52380,92,4799,4799,52380,3200,3196,52380
44607,125,4799,4799,44607,3200,3198,44607
36654,90,4799,4799,36654,3200,3196,36654
37877,72,4799,4799,37877,3200,3199,37877
43084,81,4799,4799,43084,3200,3200,43084
35599,86,4799,4799,35599,3200,3198,35599
