Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
9948,85,1041,1041,9948,208,206,0
11356,258,1041,1041,11356,208,208,11356
29419,22,1041,954,29419,208,189,29419
28122,48,1041,1022,28122,208,207,28122
10456,29,1041,1041,10456,208,208,10456
32142,23,1041,986,32142,208,194,32142
10676,26,1041,1041,10676,208,208,10676
8534,51,1041,1041,8534,208,208,8534
28919,20,1041,1014,28919,208,200,28919
8954,210,1041,1041,8954,208,207,8954
28715,149,1041,1001,28715,208,203,28715
7115,106,1041,1041,7115,208,208,7115
32449,92,1041,995,32449,208,197,32449
27577,53,1041,1036,27577,208,205,27577
12340,15,1041,1041,12340,208,208,12340
21614,20,1041,318,21614,208,47,21614
10476,46,1041,1041,10476,208,206,10476
8126,69,1041,1041,8126,208,208,8126
22098,13,1041,416,22098,208,71,22098
28356,18,1041,1005,28356,208,202,28356
28864,43,1041,1016,28864,208,203,28864
10612,23,1041,1041,10612,208,207,10612
9985,13,1041,1041,9985,208,208,9985
8896,169,1041,1041,8896,208,208,8896
30491,92,1041,1036,30491,208,206,30491
7275,35,1041,1041,7275,208,206,7275
27927,393,1041,1037,27927,208,207,27927
31581,8,1041,1028,31581,208,205,31581
11792,90,1041,1041,11792,208,208,11792
6933,45,1041,1041,6933,208,208,6933
