Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1225,37,333,333,1225,166,166,1225
1339,33,333,333,1339,166,166,1339
1394,39,333,333,1394,166,162,1394
1418,37,333,333,1418,166,166,1418
1334,35,333,333,1334,166,164,1334
5983,24,333,333,5983,166,162,5983
1462,36,333,333,1462,166,164,1462
1275,36,333,333,1275,166,166,1275
1257,55,333,333,1257,166,164,1257
1399,42,333,333,1399,166,165,1399
1449,45,333,333,1449,166,164,1449
6688,39,333,333,6688,166,166,6688
1577,37,333,333,1577,166,164,1577
1937,70,333,333,1937,166,165,1937
1464,78,333,333,1464,166,163,1464
1839,52,333,333,1839,166,164,1839
1306,34,333,333,1306,166,166,1306
1148,71,333,333,1148,166,166,1148
1231,32,333,333,1231,166,160,1231
1302,27,333,333,1302,166,160,1302
1232,60,333,333,1232,166,166,1232
22704,44,333,326,22704,166,158,22704
1192,24,333,333,1192,166,164,1192
1411,47,333,333,1411,166,165,1411
1435,32,333,333,1435,166,165,1435
1614,24,333,333,1614,166,166,1614
1230,42,333,333,1230,166,163,1230
1886,33,333,333,1886,166,166,1886
1525,79,333,333,1525,166,165,1525
1261,33,333,333,1261,166,165,1261
