Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
538,196,74,74,538,49,49,538
505,162,74,74,505,49,49,505
428,302,74,74,428,49,47,428
412,118,74,74,412,49,49,412
461,244,74,74,461,49,46,461
411,154,74,74,411,49,48,411
559,437,74,74,559,49,48,559
441,363,74,74,441,49,49,441
454,238,74,74,454,49,48,454
418,264,74,74,418,49,47,418
535,384,74,74,535,49,46,535
921,167,74,74,921,49,48,921
430,165,74,74,430,49,47,430
527,124,74,74,527,49,47,527
458,442,74,74,458,49,49,458
607,136,74,74,607,49,49,607
549,148,74,74,549,49,49,549
519,178,74,74,519,49,46,519
424,161,74,74,424,49,49,424
469,162,74,74,469,49,49,469
607,133,74,74,607,49,49,607
502,350,74,74,502,49,49,502
441,338,74,74,441,49,48,441
579,338,74,74,579,49,49,579
410,402,74,74,410,49,47,410
467,107,74,74,467,49,46,467
554,468,74,74,554,49,49,554
560,332,74,74,560,49,49,560
859,258,74,74,859,49,48,859
530,352,74,74,530,49,45,530
