Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
39539,83,4799,4799,39539,3200,3200,39539
42547,89,4799,4799,42547,3200,3198,42547
34050,106,4799,4799,34050,3200,3198,34050
37380,81,4799,4799,37380,3200,3200,37380
33557,96,4799,4799,33557,3200,3199,33557
40356,80,4799,4799,40356,3200,3194,40356
68003,128,4799,4799,68003,3200,3200,68003
35108,87,4799,4799,35108,3200,3192,35108
40064,108,4799,4799,40064,3200,3197,40064
39118,90,4799,4799,39118,3200,3200,39118
43076,83,4799,4799,43076,3200,3197,43076
50259,82,4799,4799,50259,3200,3199,50259
41111,145,4799,4799,41111,3200,3200,41111
36764,76,4799,4799,36764,3200,3198,36764
33680,87,4799,4799,33680,3200,3199,33680
41601,78,4799,4799,41601,3200,3198,41601
34697,78,4799,4799,34697,3200,3198,34697
35390,110,4799,4799,35390,3200,3200,35390
33438,72,4799,4799,33438,3200,3199,33438
34728,79,4799,4799,34728,3200,3199,34728
43216,82,4799,4799,43216,3200,3200,43216
42938,73,4799,4799,42938,3200,3197,42938
46702,90,4799,4799,46702,3200,3200,46702
51870,81,4799,4799,51870,3200,3200,51870
34038,83,4799,4799,34038,3200,3197,34038
42327,110,4799,4799,42327,3200,3200,42327
40344,102,4799,4799,40344,3200,3200,40344
36544,84,4799,4799,36544,3200,3199,36544
38576,71,4799,4799,38576,3200,3197,38576
35794,98,4799,4799,35794,3200,3199,35794
