Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
22801,124,6666,6666,22801,1333,1333,22801
25750,91,6666,6666,25750,1333,1332,25750
25807,126,6666,6666,25807,1333,1333,25807
23236,106,6666,6666,23236,1333,1332,23236
24774,124,6666,6666,24774,1333,1333,24774
26624,121,6666,6666,26624,1333,1333,26624
24506,144,6666,6666,24506,1333,1333,24506
24654,107,6666,6666,24654,1333,1332,24654
24525,116,6666,6666,24525,1333,1332,24525
22627,130,6666,6666,22627,1333,1333,22627
25596,111,6666,6666,25596,1333,1333,25596
23660,123,6666,6666,23660,1333,1333,23660
22484,112,6666,6666,22484,1333,1333,22484
26603,135,6666,6666,26603,1333,1333,26603
25003,96,6666,6666,25003,1333,1333,25003
85494,109,6666,6666,85494,1333,1333,85494
26657,131,6666,6666,26657,1333,1333,26657
26206,139,6666,6666,26206,1333,1333,26206
22386,108,6666,6666,22386,1333,1330,22386
26250,115,6666,6666,26250,1333,1333,26250
25758,115,6666,6666,25758,1333,1333,25758
25202,119,6666,6666,25202,1333,1333,25202
23970,115,6666,6666,23970,1333,1333,23970
24185,103,6666,6666,24185,1333,1332,24185
24810,109,6666,6666,24810,1333,1333,24810
25820,123,6666,6666,25820,1333,1333,25820
25601,111,6666,6666,25601,1333,1333,25601
24963,131,6666,6666,24963,1333,1332,24963
24157,121,6666,6666,24157,1333,1333,24157
25598,114,6666,6666,25598,1333,1333,25598
