Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
26182,109,4571,4571,26182,3428,3426,0
30241,113,4571,4571,30241,3428,3428,30241
26201,123,4571,4571,26201,3428,3428,26201
28485,149,4571,4571,28485,3428,3427,28485
25499,120,4571,4571,25499,3428,3427,25499
27465,102,4571,4571,27465,3428,3424,27465
25447,93,4571,4571,25447,3428,3427,25447
28033,136,4571,4571,28033,3428,3428,28033
26949,133,4571,4571,26949,3428,3428,26949
27631,107,4571,4571,27631,3428,3424,27631
26010,109,4571,4571,26010,3428,3425,26010
26057,96,4571,4571,26057,3428,3426,26057
27507,111,4571,4571,27507,3428,3424,27507
26631,113,4571,4571,26631,3428,3426,26631
26634,118,4571,4571,26634,3428,3428,26634
28865,139,4571,4571,28865,3428,3424,28865
26648,110,4571,4571,26648,3428,3428,26648
24033,98,4571,4571,24033,3428,3426,24033
29486,110,4571,4571,29486,3428,3426,29486
28846,113,4571,4571,28846,3428,3427,28846
26913,119,4571,4571,26913,3428,3421,26913
28203,171,4571,4571,28203,3428,3424,28203
27251,124,4571,4571,27251,3428,3422,27251
107105,124,4571,4569,107105,3428,3426,107105
25263,128,4571,4571,25263,3428,3426,25263
26026,141,4571,4571,26026,3428,3426,26026
26483,122,4571,4571,26483,3428,3427,26483
25135,132,4571,4571,25135,3428,3424,25135
29113,113,4571,4571,29113,3428,3424,29113
24903,125,4571,4571,24903,3428,3419,24903
