Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
22810,46,299,214,0,199,143,0
20735,30,299,78,0,199,57,0
10171,28,299,299,10171,199,199,10171
20370,27,299,63,20370,199,44,20370
24186,10,299,267,24186,199,185,24186
20482,32,299,94,20482,199,40,20482
21914,10,299,169,21914,199,104,21914
23613,114,299,258,23613,199,158,23613
21733,8,299,130,21733,199,81,21733
22218,39,299,201,22218,199,142,22218
26423,54,299,257,26423,199,171,26423
21944,16,299,203,21944,199,132,21944
23129,33,299,223,23129,199,152,23129
21308,24,299,131,21308,199,84,21308
22742,34,299,212,22742,199,139,22742
20630,30,299,74,20630,199,64,20630
22888,6,299,232,22888,199,158,22888
21617,24,299,146,21617,199,81,21617
20984,12,299,133,20984,199,79,20984
20922,26,299,102,20922,199,69,20922
21044,162,299,123,21044,199,85,21044
20513,64,299,79,20513,199,46,20513
26110,26,299,289,26110,199,192,26110
20770,11,299,79,20770,199,57,20770
21689,16,299,164,21689,199,121,21689
22602,35,299,233,22602,199,152,22602
21729,19,299,168,21729,199,109,21729
21878,23,299,187,21878,199,125,21878
23838,61,299,244,23838,199,163,23838
22451,22,299,204,22451,199,132,22451
