Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
84942,135,1111,203,0,888,194,0
65791,124,1111,1111,65791,888,884,0
90490,119,1111,1111,90490,888,888,90490
99050,112,1110,1110,99050,888,887,99050
142494,122,1111,607,142494,888,492,142494
73886,233,1111,1111,73886,888,888,73886
81934,100,1111,151,81934,887,123,81934
89889,138,1111,331,89889,888,268,89889
99264,119,1111,382,99264,888,282,99264
91190,206,1110,408,91190,888,342,91190
134005,127,1111,1111,134005,887,886,134005
118696,93,1111,683,118696,888,528,118696
59615,96,1111,1111,59615,888,888,59615
85920,92,1111,202,85920,888,139,85920
68939,100,1111,1111,68939,888,888,68939
161912,98,1111,692,161912,888,535,161912
164210,176,1110,968,164210,888,767,164210
44516,138,1111,1111,44516,888,887,44516
114900,165,1111,611,114900,887,472,114900
48509,182,1111,1111,48509,888,887,48509
102887,235,1111,549,102887,888,454,102887
48935,136,1111,1111,48935,888,887,48935
62057,219,1111,1111,62057,888,886,62057
46878,120,1111,1111,46878,888,886,46878
178962,125,1111,944,178962,888,733,178962
110442,248,1111,447,110442,888,360,110442
71239,108,1111,1111,71239,887,882,71239
99778,100,1111,474,99778,888,384,99778
81991,109,1111,201,81991,888,132,81991
88345,82,1111,287,88345,887,208,88345
