Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
20071,69,104,12,0,20,1,0
20558,36,104,42,0,20,5,0
21018,48,104,43,0,20,7,0
20373,21,104,37,0,20,8,0
20814,41,104,36,0,20,8,0
20307,29,104,24,0,20,2,0
20265,32,104,27,0,20,4,0
20505,17,104,26,0,20,4,0
20202,52,104,12,0,20,5,0
20210,56,104,15,0,20,2,0
20568,13,104,41,0,20,8,0
20162,29,104,17,0,20,5,0
20491,50,104,41,0,20,6,0
20164,26,104,19,0,20,3,0
20078,4,104,16,0,20,1,0
20430,18,104,43,0,20,7,0
23208,14,104,91,0,20,17,0
20131,48,104,23,0,20,5,0
20175,63,104,37,0,20,5,0
20014,256,104,3,0,20,0,0
20228,285,104,10,0,20,2,0
21033,83,104,43,0,20,9,0
20630,13,104,50,0,20,9,0
20237,225,104,11,0,20,2,0
20143,14,104,12,0,20,1,0
20604,84,104,30,0,20,5,0
20420,48,104,37,0,20,9,0
20136,144,104,20,0,20,3,0
20155,36,104,21,0,20,6,0
20232,36,104,29,0,20,3,0
