Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1918,2000,524,524,1918,349,349,1918
1812,1003,524,524,1812,349,347,1812
1817,1066,524,524,1817,349,349,1817
1998,1637,524,524,1998,349,348,1998
1884,1398,524,524,1884,349,349,1884
1903,793,524,524,1903,349,349,1903
1814,1326,524,524,1814,349,347,1814
1885,630,524,524,1885,349,349,1885
1941,2053,524,524,1941,349,349,1941
1932,1950,524,524,1932,349,349,1932
1851,1260,524,524,1851,349,349,1851
1905,664,524,524,1905,349,349,1905
1918,485,524,524,1918,349,348,1918
1957,1566,524,524,1957,349,349,1957
1972,1073,524,524,1972,349,348,1972
1968,1542,524,524,1968,349,349,1968
1910,2088,524,524,1910,349,347,1910
2027,1775,524,524,2027,349,349,2027
1783,978,524,524,1783,349,348,1783
1846,1146,524,524,1846,349,348,1846
1861,1743,524,524,1861,349,349,1861
1901,966,524,524,1901,349,346,1901
1870,917,524,524,1870,349,349,1870
1904,1266,524,524,1904,349,349,1904
1845,692,524,524,1845,349,348,1845
1989,1050,524,524,1989,349,349,1989
1856,1156,524,524,1856,349,348,1856
2036,1364,524,524,2036,349,349,2036
1801,860,524,524,1801,349,349,1801
1911,1221,524,524,1911,349,349,1911
