Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
9546,11,1041,1041,9546,208,208,9546
10104,80,1041,1041,10104,208,208,10104
7774,29,1041,1041,7774,208,207,7774
9638,13,1041,1041,9638,208,207,9638
10084,144,1041,1041,10084,208,207,10084
28747,59,1041,1035,28747,208,207,28747
32517,69,1041,1038,32517,208,208,32517
7507,163,1041,1041,7507,208,208,7507
32312,47,1041,1038,32312,208,207,32312
7803,51,1041,1041,7803,208,208,7803
7930,18,1041,1041,7930,208,206,7930
8877,49,1041,1041,8877,208,207,8877
29932,194,1041,957,29932,208,185,29932
8440,8,1041,1041,8440,208,208,8440
8330,75,1041,1041,8330,208,208,8330
8269,13,1041,1041,8269,208,208,8269
8564,88,1041,1041,8564,208,207,8564
28333,20,1041,1029,28333,208,206,28333
27797,67,1041,1035,27797,208,206,27797
7757,47,1041,1041,7757,208,208,7757
27721,31,1041,1034,27721,208,207,27721
9113,61,1041,1041,9113,208,208,9113
7517,31,1041,1041,7517,208,208,7517
8001,10,1041,1041,8001,208,208,8001
11368,7,1041,1041,11368,208,208,11368
8100,18,1041,1041,8100,208,208,8100
7781,36,1041,1041,7781,208,207,7781
7572,11,1041,1041,7572,208,208,7572
9398,24,1041,1041,9398,208,206,9398
8046,22,1041,1041,8046,208,208,8046
