Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
33999,118,11200,11200,33999,2800,2799,0
35491,119,11200,11200,35491,2800,2800,35491
35351,130,11200,11200,35351,2800,2799,35351
34686,124,11200,11200,34686,2800,2799,34686
34826,122,11200,11200,34826,2800,2800,34826
35533,149,11200,11200,35533,2800,2799,35533
34825,111,11200,11200,34825,2800,2800,34825
34042,105,11200,11200,34042,2800,2800,34042
36301,135,11200,11200,36301,2800,2797,36301
35590,126,11200,11200,35590,2800,2799,35590
34318,153,11200,11200,34318,2800,2798,34318
37016,117,11200,11200,37016,2800,2800,37016
34111,158,11200,11200,34111,2800,2798,34111
35016,107,11200,11200,35016,2800,2800,35016
34181,115,11200,11200,34181,2800,2798,34181
34670,112,11200,11200,34670,2800,2800,34670
36523,109,11200,11200,36523,2800,2799,36523
35406,123,11200,11200,35406,2800,2800,35406
37064,108,11200,11200,37064,2800,2800,37064
36681,153,11200,11200,36681,2800,2797,36681
35418,133,11200,11200,35418,2800,2799,35418
33558,117,11200,11200,33558,2800,2800,33558
35985,152,11200,11200,35985,2800,2799,35985
33433,116,11200,11200,33433,2800,2797,33433
33789,122,11200,11200,33789,2800,2800,33789
36974,134,11200,11200,36974,2800,2800,36974
34645,130,11200,11200,34645,2800,2800,34645
35878,135,11200,11200,35878,2800,2800,35878
34161,112,11200,11200,34161,2800,2799,34161
33784,113,11200,11200,33784,2800,2796,33784
