Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
10116,124,375,375,10116,123,122,0
40513,77,375,94,40513,123,28,0
41975,71,375,215,41975,123,50,0
11809,64,375,375,11809,123,122,0
8634,78,375,375,8634,123,122,0
42946,190,375,161,42946,123,52,0
5313,117,375,375,5313,123,122,0
42769,77,375,207,42769,123,53,0
40609,128,375,139,40609,123,39,0
12697,123,375,375,12697,123,122,0
13152,55,375,375,13152,123,122,0
6248,60,375,375,6248,123,122,0
16091,58,375,375,16091,123,122,0
5722,83,375,375,5722,123,123,5722
10076,55,375,375,10076,123,123,10076
9367,82,375,375,9367,123,123,9367
44099,89,375,233,44099,123,83,44099
7038,79,375,375,7038,123,123,7038
41262,82,375,164,41262,123,55,41262
7660,70,375,375,7660,123,121,7660
49448,63,375,308,49448,123,101,49448
9731,61,375,375,9731,123,120,9731
9423,103,375,375,9423,123,121,9423
10636,53,375,375,10636,123,122,10636
5097,76,375,375,5097,123,123,5097
11256,94,375,375,11256,123,122,11256
8147,55,375,375,8147,123,123,8147
5522,74,375,375,5522,123,123,5522
47858,98,375,294,47858,123,106,47858
27242,68,375,375,27242,123,123,27242
