Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
585,98,62,62,585,62,59,0
581,214,62,62,581,62,61,0
1239,134,62,62,1239,62,61,0
726,103,62,62,726,62,62,726
884,106,62,62,884,62,61,884
998,418,62,62,998,62,61,998
926,107,62,62,926,62,61,926
665,148,62,62,665,62,62,665
747,83,62,62,747,62,61,747
625,149,62,62,625,62,61,625
916,168,62,62,916,62,62,916
646,336,62,62,646,62,60,646
1052,477,62,62,1052,62,62,1052
915,209,62,62,915,62,61,915
597,82,62,62,597,62,60,597
784,200,62,62,784,62,60,784
997,126,62,62,997,62,62,997
686,252,62,62,686,62,55,686
613,115,62,62,613,62,61,613
20916,91,62,31,20916,62,34,20916
1657,99,62,62,1657,62,60,1657
759,110,62,62,759,62,61,759
467,253,62,62,467,62,61,467
756,165,62,62,756,62,61,756
519,87,62,62,519,62,61,519
498,147,62,62,498,62,62,498
504,148,62,62,504,62,60,504
691,173,62,62,691,62,61,691
656,153,62,62,656,62,62,656
882,90,62,62,882,62,62,882
