Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
36462,126,7777,7777,36462,6221,6221,36462
36645,105,7777,7777,36645,6221,6219,36645
34208,133,7777,7777,34208,6221,6215,34208
35659,129,7777,7777,35659,6221,6219,35659
35094,118,7777,7777,35094,6221,6219,35094
35815,125,7777,7777,35815,6221,6217,35815
36099,130,7777,7777,36099,6221,6212,36099
37106,126,7777,7777,37106,6221,6221,37106
36051,210,7777,7777,36051,6221,6218,36051
33946,122,7777,7777,33946,6221,6215,33946
35456,107,7777,7777,35456,6221,6220,35456
36052,140,7777,7777,36052,6221,6221,36052
35356,142,7777,7777,35356,6221,6218,35356
36708,117,7777,7777,36708,6221,6220,36708
36034,128,7777,7777,36034,6221,6220,36034
35324,121,7777,7777,35324,6221,6219,35324
36647,121,7777,7777,36647,6221,6221,36647
34922,135,7777,7777,34922,6221,6220,34922
33611,152,7777,7777,33611,6221,6219,33611
35875,172,7777,7777,35875,6221,6221,35875
34587,140,7777,7777,34587,6221,6220,34587
35063,147,7777,7777,35063,6221,6217,35063
34313,136,7777,7777,34313,6221,6217,34313
34427,98,7777,7777,34427,6221,6217,34427
34180,140,7777,7777,34180,6221,6219,34180
35154,218,7777,7777,35154,6221,6217,35154
35540,133,7777,7777,35540,6221,6219,35540
35645,130,7777,7777,35645,6221,6216,35645
34411,117,7777,7777,34411,6221,6218,34411
34864,120,7777,7777,34864,6221,6220,34864
