Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
90476,49,9333,916,0,4666,400,0
87818,40,9333,698,0,4666,327,0
89878,32,9333,955,0,4666,478,0
97472,6,9333,1290,0,4666,603,0
86956,21,9333,843,0,4666,350,0
82275,24,9333,217,0,4666,86,0
92159,6,9333,1286,0,4666,588,0
90802,26,9333,1017,0,4666,515,0
84334,27,9333,731,0,4666,312,0
88427,24,9333,709,0,4666,334,0
130254,47,9333,2040,0,4666,966,0
93138,437,9333,990,0,4666,483,0
82865,103,9333,498,0,4666,210,0
124180,20,9333,2245,0,4666,1082,0
81549,19,9333,358,0,4666,144,0
81514,9,9333,272,0,4666,107,0
90673,11,9333,1020,0,4666,505,0
90200,24,9333,1145,0,4666,534,0
97106,25,9333,1527,0,4666,692,0
83326,18,9333,470,0,4666,259,0
84347,89,9333,587,0,4666,294,0
86901,27,9333,790,0,4666,326,0
93056,18,9333,1137,0,4666,528,0
105691,229,9333,1622,0,4666,773,0
85339,25,9333,678,0,4666,312,0
81795,21,9333,291,0,4666,142,0
92454,38,9333,1270,0,4666,611,0
150731,43,9333,2838,0,4666,1393,0
84891,37,9333,643,0,4666,309,0
84261,24,9333,396,0,4666,203,0
