Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
657,88,250,250,657,250,249,0
605,93,250,250,605,250,248,0
715,75,250,250,715,250,250,715
602,83,250,250,602,250,241,602
679,89,250,250,679,250,250,679
722,83,250,250,722,250,245,722
554,81,250,250,554,250,247,554
608,85,250,250,608,250,247,608
586,180,250,250,586,250,244,586
711,84,250,250,711,250,249,711
1036,94,250,250,1036,250,249,1036
634,87,250,250,634,250,248,634
581,66,250,250,581,250,245,581
749,121,250,250,749,250,243,749
588,97,250,250,588,250,242,588
570,88,250,250,570,250,249,570
662,88,250,250,662,250,246,662
605,87,250,250,605,250,246,605
612,79,250,250,612,250,250,612
656,57,250,250,656,250,247,656
651,122,250,250,651,250,248,651
574,106,250,250,574,250,250,574
569,72,250,250,569,250,245,569
537,87,250,250,537,250,249,537
566,104,250,250,566,250,246,566
603,81,250,250,603,250,248,603
658,99,250,250,658,250,249,658
571,92,250,250,571,250,245,571
561,95,250,250,561,250,249,561
679,75,250,250,679,250,250,679
