Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
88812,180,1199,433,0,799,301,0
83313,93,1199,258,0,799,151,0
81303,91,1199,236,0,799,143,0
93992,59,1199,539,0,799,345,0
80555,66,1199,102,0,799,56,0
80448,164,1199,87,0,799,45,0
86326,80,1199,451,0,799,305,0
91280,91,1199,435,0,799,320,0
86030,63,1199,371,0,799,249,0
88600,74,1199,371,0,799,242,0
82583,71,1199,254,0,799,146,0
81107,46,1199,159,0,799,96,0
88667,113,1199,430,0,799,269,0
104414,73,1199,695,0,799,463,0
88486,60,1199,392,0,799,238,0
82105,64,1199,213,0,799,147,0
80965,80,1199,161,0,799,77,0
97703,68,1199,518,0,799,370,0
87520,136,1199,345,0,799,234,0
83660,107,1199,292,0,799,165,0
82715,50,1199,229,0,799,139,0
93899,86,1199,479,0,799,307,0
100008,59,1199,548,0,799,356,0
89031,94,1199,345,0,799,220,0
81074,54,1199,173,0,799,127,0
83348,68,1199,177,0,799,121,0
86372,95,1199,261,0,799,180,0
167604,55,1199,1007,0,799,670,0
92533,115,1199,370,0,799,234,0
92152,81,1199,493,0,799,309,0
