Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
765,120,714,714,765,535,535,765
783,98,714,714,783,535,532,783
782,107,714,714,782,535,531,782
849,104,714,714,849,535,535,849
756,112,714,714,756,535,529,756
753,106,714,714,753,535,532,753
896,122,714,714,896,535,535,896
730,120,714,714,730,535,523,730
777,111,714,714,777,535,535,777
820,108,714,714,820,535,535,820
802,121,714,714,802,535,534,802
776,119,714,714,776,535,533,776
788,104,714,714,788,535,529,788
792,103,714,714,792,535,533,792
785,108,714,714,785,535,530,785
768,118,714,714,768,535,535,768
774,124,714,714,774,535,533,774
775,120,714,714,775,535,526,775
768,115,714,714,768,535,535,768
750,119,714,714,750,535,534,750
774,120,714,714,774,535,530,774
788,128,714,714,788,535,532,788
741,126,714,714,741,535,528,741
758,98,714,714,758,535,527,758
781,94,714,714,781,535,532,781
808,119,714,714,808,535,535,808
742,114,714,714,742,535,531,742
761,115,714,714,761,535,535,761
859,119,714,714,859,535,533,859
772,105,714,714,772,535,534,772
