Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41973,155,11428,11428,41973,8571,8571,41973
43946,119,11428,11428,43946,8571,8571,43946
43548,129,11428,11428,43548,8571,8570,43548
50071,97,11428,11428,50071,8571,8570,50071
44167,150,11428,11428,44167,8571,8571,44167
42788,138,11428,11428,42788,8571,8570,42788
47861,165,11428,11428,47861,8571,8571,47861
43069,146,11428,11428,43069,8571,8571,43069
42374,191,11428,11428,42374,8571,8570,42374
41544,201,11428,11428,41544,8571,8569,41544
48854,143,11428,11428,48854,8571,8571,48854
41549,126,11428,11428,41549,8571,8571,41549
43075,133,11428,11428,43075,8571,8569,43075
44892,169,11428,11428,44892,8571,8569,44892
50287,146,11428,11428,50287,8571,8570,50287
53116,154,11428,11428,53116,8571,8571,53116
43891,164,11428,11428,43891,8571,8571,43891
41006,155,11428,11428,41006,8571,8561,41006
40939,143,11428,11428,40939,8571,8571,40939
42713,166,11428,11428,42713,8571,8568,42713
42744,159,11428,11428,42744,8571,8569,42744
43462,141,11428,11428,43462,8571,8569,43462
42249,155,11428,11428,42249,8571,8570,42249
41245,149,11428,11428,41245,8571,8570,41245
41566,151,11428,11428,41566,8571,8570,41566
42175,117,11428,11428,42175,8571,8571,42175
49958,216,11428,11428,49958,8571,8571,49958
41416,151,11428,11428,41416,8571,8571,41416
46069,213,11428,11428,46069,8571,8571,46069
51617,146,11428,11428,51617,8571,8571,51617
