Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
12045,1407,250,250,12045,250,249,0
7682,1411,250,250,7682,250,249,0
10782,1206,250,250,10782,250,241,0
8086,758,250,250,8086,250,250,8086
8453,1407,250,250,8453,250,250,8453
11027,874,250,250,11027,250,250,11027
8263,1206,250,250,8263,250,247,8263
7254,1005,250,250,7254,250,245,7254
13204,477,250,250,13204,250,248,13204
9143,1608,250,250,9143,250,248,9143
8719,804,250,250,8719,250,248,8719
9224,1022,250,250,9224,250,250,9224
8746,1058,250,250,8746,250,249,8746
8941,1206,250,250,8941,250,250,8941
9503,1219,250,250,9503,250,249,9503
10765,1211,250,250,10765,250,248,10765
58188,1443,250,248,58188,250,245,58188
17505,804,250,250,17505,250,246,17505
49246,1021,250,245,49246,250,242,49246
50256,1206,250,247,50256,250,246,50256
50436,603,250,236,50436,250,231,50436
9098,1005,250,250,9098,250,249,9098
53897,603,250,247,53897,250,249,53897
8822,1005,250,250,8822,250,244,8822
9262,862,250,250,9262,250,250,9262
52876,1277,250,248,52876,250,245,52876
10430,1040,250,250,10430,250,250,10430
10367,1223,250,250,10367,250,247,10367
53406,2010,250,247,53406,250,241,53406
16993,1206,250,250,16993,250,248,16993
