Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
9953,2816,1199,1199,9953,799,798,0
9855,3440,1199,1199,9855,799,797,0
9234,3216,1199,1199,9234,799,799,9234
9212,3015,1199,1199,9212,799,796,9212
9451,3417,1199,1199,9451,799,798,9451
9367,3422,1199,1199,9367,799,798,9367
9444,3831,1199,1199,9444,799,799,9444
9449,3216,1199,1199,9449,799,796,9449
9617,3227,1199,1199,9617,799,799,9617
10839,3456,1199,1199,10839,799,799,10839
9875,3832,1199,1199,9875,799,799,9875
9836,3015,1199,1199,9836,799,797,9836
9413,4020,1199,1199,9413,799,794,9413
9965,2613,1199,1199,9965,799,799,9965
9380,3015,1199,1199,9380,799,798,9380
10568,3216,1199,1199,10568,799,799,10568
8846,3417,1199,1199,8846,799,799,8846
9763,3819,1199,1199,9763,799,799,9763
9280,3417,1199,1199,9280,799,797,9280
9513,3430,1199,1199,9513,799,799,9513
10377,2613,1199,1199,10377,799,798,10377
9979,3417,1199,1199,9979,799,798,9979
9769,3417,1199,1199,9769,799,799,9769
9571,3216,1199,1199,9571,799,798,9571
9567,3618,1199,1199,9567,799,798,9567
9515,2412,1199,1199,9515,799,797,9515
9027,3015,1199,1199,9027,799,798,9027
9876,3618,1199,1199,9876,799,798,9876
9671,3225,1199,1199,9671,799,799,9671
9369,3828,1199,1199,9369,799,798,9369
