Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
578,164,62,62,578,62,61,0
596,154,62,62,596,62,56,0
494,97,62,62,494,62,62,494
859,89,62,62,859,62,62,859
499,119,62,62,499,62,61,499
1067,124,62,62,1067,62,62,1067
544,163,62,62,544,62,62,544
747,181,62,62,747,62,62,747
1583,78,62,62,1583,62,54,1583
486,218,62,62,486,62,58,486
769,166,62,62,769,62,62,769
486,165,62,62,486,62,56,486
476,95,62,62,476,62,61,476
461,91,62,62,461,62,53,461
591,128,62,62,591,62,62,591
423,88,62,62,423,62,58,423
371,99,62,62,371,62,61,371
416,81,62,62,416,62,62,416
456,168,62,62,456,62,61,456
375,204,62,62,375,62,59,375
569,198,62,62,569,62,62,569
651,174,62,62,651,62,62,651
663,135,62,62,663,62,62,663
544,135,62,62,544,62,62,544
398,92,62,62,398,62,62,398
609,91,62,62,609,62,60,609
608,124,62,62,608,62,60,608
351,107,62,62,351,62,61,351
306,149,62,62,306,62,53,306
359,105,62,62,359,62,60,359
