Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
69538,211,8000,8000,69538,6000,5998,0
72452,141,8000,8000,72452,6000,6000,72452
77001,98,8000,8000,77001,6000,5999,77001
69937,140,8000,8000,69937,6000,5997,69937
69854,75,8000,8000,69854,6000,5998,69854
68552,55,8000,8000,68552,6000,5997,68552
70599,59,8000,8000,70599,6000,5997,70599
69165,75,8000,8000,69165,6000,5999,69165
78623,109,8000,8000,78623,6000,5999,78623
70384,74,8000,8000,70384,6000,6000,70384
67051,86,8000,8000,67051,6000,5997,67051
68999,106,8000,8000,68999,6000,6000,68999
108205,46,8000,8000,108205,6000,5998,108205
88567,101,8000,8000,88567,6000,6000,88567
74406,63,8000,8000,74406,6000,5999,74406
75757,74,8000,8000,75757,6000,5997,75757
68462,73,8000,8000,68462,6000,5999,68462
74882,215,8000,8000,74882,6000,5997,74882
71247,58,8000,8000,71247,6000,5999,71247
70183,83,8000,8000,70183,6000,5993,70183
74364,80,8000,8000,74364,6000,5996,74364
78813,232,8000,8000,78813,6000,5997,78813
74574,156,8000,8000,74574,6000,6000,74574
71030,101,8000,8000,71030,6000,5998,71030
149695,68,8000,7999,149695,6000,5999,149695
70452,95,8000,8000,70452,6000,5997,70452
79593,67,8000,8000,79593,6000,5996,79593
71958,94,8000,8000,71958,6000,5999,71958
67031,58,8000,8000,67031,6000,6000,67031
69001,70,8000,8000,69001,6000,6000,69001
