Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
58022,35,1666,1648,0,333,325,0
55820,40,1666,1454,0,333,273,0
12588,39,1666,1666,12588,333,333,12588
66320,37,1666,1630,66320,333,314,66320
15785,33,1666,1666,15785,333,330,15785
16326,42,1666,1666,16326,333,333,16326
50502,35,1666,1597,50502,333,311,50502
16902,26,1666,1666,16902,333,331,16902
54341,53,1666,1636,54341,333,320,54341
16900,34,1666,1666,16900,333,333,16900
13420,45,1666,1666,13420,333,332,13420
12525,37,1666,1666,12525,333,331,12525
41242,39,1666,1666,41242,333,332,41242
64281,27,1666,1613,64281,333,314,64281
15683,49,1666,1666,15683,333,333,15683
12154,42,1666,1666,12154,333,333,12154
16508,51,1666,1666,16508,333,330,16508
11560,50,1666,1666,11560,333,333,11560
52185,33,1666,1377,52185,333,275,52185
36639,50,1666,1666,36639,333,333,36639
51410,98,1666,1552,51410,333,304,51410
49987,68,1666,1505,49987,333,292,49987
69081,55,1666,1628,69081,333,319,69081
22537,34,1666,1666,22537,333,331,22537
22740,79,1666,1666,22740,333,332,22740
13107,37,1666,1666,13107,333,333,13107
16872,35,1666,1666,16872,333,333,16872
15639,62,1666,1666,15639,333,333,15639
63310,40,1666,1658,63310,333,329,63310
53654,48,1666,1550,53654,333,303,53654
