Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1482,36,62,62,1482,62,62,1482
1323,42,62,62,1323,62,60,1323
1403,38,62,62,1403,62,61,1403
1315,100,62,62,1315,62,62,1315
21829,143,62,46,21829,62,43,21829
743,88,62,62,743,62,58,743
2619,91,62,62,2619,62,62,2619
1743,61,62,62,1743,62,58,1743
1046,76,62,62,1046,62,62,1046
2266,80,62,62,2266,62,59,2266
2022,77,62,62,2022,62,61,2022
2251,277,62,62,2251,62,59,2251
1186,149,62,62,1186,62,55,1186
20555,535,62,37,20555,62,29,20555
20895,547,62,31,20895,62,25,20895
1316,195,62,62,1316,62,62,1316
988,387,62,62,988,62,61,988
20390,51,62,32,20390,62,24,20390
1149,107,62,62,1149,62,60,1149
1416,513,62,62,1416,62,60,1416
659,82,62,62,659,62,59,659
20380,69,62,31,20380,62,28,20380
939,126,62,62,939,62,62,939
984,76,62,62,984,62,59,984
20554,53,62,35,20554,62,31,20554
1293,97,62,62,1293,62,60,1293
1123,87,62,62,1123,62,61,1123
20629,80,62,33,20629,62,29,20629
925,163,62,62,925,62,62,925
20925,63,62,53,20925,62,46,20925
