Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
200000,1676,11200,6037,0,2800,1449,0
167194,334,11200,4184,0,2800,969,0
89239,42,11200,1242,0,2800,269,0
84020,15,11200,707,0,2800,148,0
98153,148,11200,1161,0,2800,242,0
87087,39,11200,886,0,2800,168,0
83710,227,11200,503,0,2800,70,0
184194,409,11200,3846,0,2800,888,0
84606,240,11200,628,0,2800,120,0
200000,709,11200,6786,0,2800,1654,0
83306,56,11200,618,0,2800,130,0
123989,350,11200,2385,0,2800,508,0
88432,2638,11200,376,0,2800,91,0
200000,453,11200,6137,0,2800,1476,0
121016,126,11200,2135,0,2800,498,0
199243,58,11200,5549,0,2800,1268,0
196765,285,11200,4991,0,2800,1129,0
81183,22,11200,288,0,2800,57,0
95570,12,11200,1570,0,2800,360,0
129120,41,11200,2703,0,2800,638,0
85542,570,11200,853,0,2800,159,0
83393,13,11200,694,0,2800,157,0
82179,23,11200,496,0,2800,81,0
83149,108,11200,482,0,2800,109,0
200000,342,11200,5314,0,2800,1285,0
119860,79,11200,2529,0,2800,554,0
82725,144,11200,390,0,2800,78,0
82413,139,11200,461,0,2800,80,0
82004,16,11200,382,0,2800,82,0
84978,1820,11200,380,0,2800,94,0
