Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
4363,64,1142,1142,4363,856,856,4363
4557,77,1142,1142,4557,856,855,4557
4485,84,1142,1142,4485,856,856,4485
4303,83,1142,1142,4303,856,856,4303
4172,88,1142,1142,4172,856,855,4172
4594,97,1142,1142,4594,856,854,4594
4623,178,1142,1142,4623,856,856,4623
5041,102,1142,1142,5041,856,856,5041
4775,64,1142,1142,4775,856,853,4775
4722,129,1142,1142,4722,856,856,4722
4194,89,1142,1142,4194,856,856,4194
4930,86,1142,1142,4930,856,856,4930
4468,88,1142,1142,4468,856,856,4468
4789,83,1142,1142,4789,856,856,4789
5089,90,1142,1142,5089,856,856,5089
4310,71,1142,1142,4310,856,856,4310
4527,81,1142,1142,4527,856,854,4527
4426,101,1142,1142,4426,856,856,4426
5009,119,1142,1142,5009,856,856,5009
4363,113,1142,1142,4363,856,856,4363
4410,159,1142,1142,4410,856,856,4410
4502,125,1142,1142,4502,856,856,4502
4874,106,1142,1142,4874,856,856,4874
4724,79,1142,1142,4724,856,856,4724
4631,83,1142,1142,4631,856,856,4631
4241,101,1142,1142,4241,856,853,4241
4543,104,1142,1142,4543,856,855,4543
5539,125,1142,1142,5539,856,851,5539
4497,101,1142,1142,4497,856,856,4497
4112,80,1142,1142,4112,856,853,4112
