Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40890,74,299,62,0,199,42,0
41571,85,299,68,0,199,32,0
44552,99,299,152,0,199,109,0
16107,41,299,299,16107,199,199,16107
40540,109,299,44,40540,199,30,40540
41994,92,299,95,41994,199,74,41994
40617,131,299,66,40617,199,33,40617
41652,138,299,75,41652,199,53,41652
40945,81,299,71,40945,199,41,40945
40835,83,299,74,40835,199,56,40835
40657,96,299,83,40657,199,34,40657
49401,57,299,216,49401,199,139,49401
41222,119,299,96,41222,199,60,41222
14753,124,299,299,14753,199,198,14753
42795,43,299,112,42795,199,76,42795
40598,194,299,81,40598,199,58,40598
44076,56,299,115,44076,199,68,44076
42716,170,299,97,42716,199,57,42716
52551,120,299,236,52551,199,156,52551
40445,177,299,47,40445,199,29,40445
41135,52,299,100,41135,199,60,41135
40527,92,299,68,40527,199,46,40527
41014,107,299,83,41014,199,54,41014
14849,201,299,299,14849,199,198,14849
43259,42,299,103,43259,199,66,43259
46906,112,299,142,46906,199,77,46906
42494,79,299,158,42494,199,97,42494
42484,120,299,100,42484,199,63,42484
42634,58,299,115,42634,199,84,42634
24251,84,299,299,24251,199,199,24251
