Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
454,142,74,74,454,49,46,0
721,556,74,74,721,49,48,0
545,82,74,74,545,49,49,545
604,355,74,74,604,49,47,604
554,168,74,74,554,49,49,554
658,145,74,74,658,49,49,658
598,118,74,74,598,49,48,598
567,221,74,74,567,49,49,567
1757,152,74,74,1757,49,48,1757
476,110,74,74,476,49,46,476
599,214,74,74,599,49,47,599
833,241,74,74,833,49,47,833
635,138,74,74,635,49,49,635
601,129,74,74,601,49,49,601
395,279,74,74,395,49,49,395
491,282,74,74,491,49,49,491
559,177,74,74,559,49,44,559
538,96,74,74,538,49,47,538
442,179,74,74,442,49,48,442
827,176,74,74,827,49,49,827
524,80,74,74,524,49,47,524
384,134,74,74,384,49,43,384
685,180,74,74,685,49,47,685
696,101,74,74,696,49,48,696
585,148,74,74,585,49,46,585
420,288,74,74,420,49,49,420
568,101,74,74,568,49,48,568
457,170,74,74,457,49,45,457
786,138,74,74,786,49,49,786
500,151,74,74,500,49,49,500
