Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
20952,430,62,19,0,62,18,0
20256,15,62,5,0,62,6,0
21113,1005,62,40,0,62,28,0
20381,25,62,19,0,62,13,0
20346,122,62,12,0,62,15,0
22163,22,62,47,0,62,43,0
22944,27,62,35,0,62,42,0
20479,40,62,20,0,62,17,0
20217,10,62,23,0,62,17,0
20164,47,62,17,0,61,15,0
20266,38,62,20,0,62,13,0
20283,47,62,17,0,62,14,0
21633,65,61,37,0,62,30,0
20040,219,62,5,0,62,3,0
20665,80,62,25,0,62,23,0
20104,28,62,8,0,62,3,0
20220,142,62,14,0,62,6,0
20690,227,62,25,0,62,17,0
21648,402,62,35,0,62,29,0
20080,86,62,6,0,62,7,0
20659,1608,62,15,0,62,16,0
20223,435,62,11,0,62,3,0
20296,133,62,15,0,62,14,0
20211,27,62,12,0,62,15,0
21715,225,62,24,0,62,27,0
20275,35,62,15,0,62,10,0
20236,40,62,25,0,62,12,0
20429,433,62,24,0,62,16,0
20377,818,62,13,0,62,7,0
20208,241,62,4,0,62,7,0
