Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
594,66,375,375,594,123,123,594
698,83,375,375,698,123,123,698
767,72,375,375,767,123,123,767
636,83,375,375,636,123,123,636
780,94,375,375,780,123,123,780
615,107,375,375,615,123,122,615
698,94,375,375,698,123,123,698
637,83,375,375,637,123,122,637
648,78,375,375,648,123,123,648
589,84,375,375,589,123,121,589
665,83,375,375,665,123,123,665
717,62,375,375,717,123,121,717
767,83,375,375,767,123,123,767
673,87,375,375,673,123,122,673
658,87,375,375,658,123,122,658
696,96,375,375,696,123,123,696
627,100,375,375,627,123,122,627
629,111,375,375,629,123,123,629
633,196,375,375,633,123,123,633
635,65,375,375,635,123,123,635
658,110,375,375,658,123,123,658
618,273,375,375,618,123,123,618
791,116,375,375,791,123,123,791
775,84,375,375,775,123,122,775
635,74,375,375,635,123,122,635
552,138,375,375,552,123,122,552
613,71,375,375,613,123,123,613
772,94,375,375,772,123,123,772
680,68,375,375,680,123,122,680
626,91,374,374,626,123,121,626
