Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
855,108,694,694,855,555,555,855
840,100,694,694,840,555,554,840
873,112,694,694,873,555,553,873
844,118,694,694,844,555,550,844
857,108,694,694,857,555,549,857
837,140,694,694,837,555,551,837
841,125,694,694,841,555,547,841
921,125,694,694,921,555,541,921
827,113,694,694,827,555,549,827
830,99,694,694,830,555,548,830
924,116,694,694,924,555,552,924
902,145,694,694,902,555,554,902
818,123,694,694,818,555,545,818
827,119,694,694,827,555,553,827
830,120,694,694,830,555,554,830
808,122,694,694,808,555,553,808
827,105,694,694,827,555,554,827
818,112,694,694,818,555,546,818
834,110,694,694,834,555,553,834
821,128,694,694,821,555,552,821
845,106,694,694,845,555,555,845
806,146,694,694,806,555,549,806
854,114,694,694,854,555,555,854
847,123,694,694,847,555,555,847
802,119,694,694,802,555,554,802
804,126,694,694,804,555,549,804
817,128,694,694,817,555,555,817
827,105,694,694,827,555,554,827
907,115,694,694,907,555,554,907
808,112,694,694,808,555,553,808
