Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
23343,20,285,225,0,213,166,0
22090,82,285,177,0,213,141,0
25425,33,285,257,0,213,192,0
24826,24,285,269,0,213,207,0
23908,63,285,266,0,213,203,0
4883,18,285,285,4883,213,213,4883
27134,52,285,280,27134,213,211,27134
10108,20,285,285,10108,213,213,10108
22779,113,285,170,22779,213,119,22779
23473,11,285,227,23473,213,178,23473
20538,145,285,48,20538,213,56,20538
21522,14,285,110,21522,213,69,21522
23469,40,285,215,23469,213,163,23469
24567,47,285,241,24567,213,183,24567
22820,20,285,156,22820,213,125,22820
4359,1407,285,285,4359,213,213,4359
3876,27,285,285,3876,213,212,3876
23857,52,285,243,23857,213,181,23857
21759,66,285,97,21759,213,71,21759
23862,48,285,180,23862,213,146,23862
24818,11,285,238,24818,213,182,24818
22213,65,285,175,22213,213,129,22213
4378,24,285,285,4378,213,212,4378
4848,111,285,285,4848,213,212,4848
23085,22,285,209,23085,213,155,23085
21875,8,285,126,21875,213,88,21875
4221,75,285,285,4221,213,213,4221
21358,34,285,109,21358,213,78,21358
24509,21,285,225,24509,213,176,24509
25253,31,285,262,25253,213,192,25253
