Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1077,98,694,694,1077,555,546,0
1082,88,694,694,1082,555,552,0
1214,104,694,694,1214,555,551,0
1080,88,694,694,1080,555,551,0
1146,87,694,694,1146,555,552,0
1189,73,694,694,1189,555,555,1189
1073,71,694,694,1073,555,546,1073
1159,86,694,694,1159,555,550,1159
1125,117,694,694,1125,555,549,1125
1115,87,694,694,1115,555,551,1115
1181,72,694,694,1181,555,555,1181
1188,102,694,694,1188,555,549,1188
1153,86,694,694,1153,555,555,1153
1096,94,694,694,1096,555,549,1096
1209,91,694,694,1209,555,555,1209
1156,83,694,694,1156,555,555,1156
1221,61,694,694,1221,555,550,1221
1216,89,694,694,1216,555,553,1216
1170,96,694,694,1170,555,554,1170
1125,103,694,694,1125,555,554,1125
1136,81,694,694,1136,555,551,1136
1175,97,694,694,1175,555,554,1175
1130,86,694,694,1130,555,555,1130
1135,84,694,694,1135,555,551,1135
1172,71,694,694,1172,555,553,1172
1135,91,694,694,1135,555,550,1135
1114,115,694,694,1114,555,547,1114
1133,100,694,694,1133,555,553,1133
1231,75,694,694,1231,555,555,1231
1118,88,694,694,1118,555,555,1118
